FECHA,PLAZO,VALOR
2015-04-30,1008,3.831936
2015-04-30,1344,3.823601
2015-04-30,1680,3.815265
2015-04-30,2016,3.806929
2015-04-30,2352,3.798594
2015-04-30,2688,3.790258
2015-04-30,3024,3.781923
2015-04-30,3360,3.773587
2015-05-04,28,3.856249
2015-05-04,56,3.855554
2015-05-04,84,3.854859
2015-05-04,112,3.854165
2015-05-04,140,3.85347
2015-05-04,168,3.852775
2015-05-04,196,3.852081
2015-05-04,224,3.851386
2015-05-04,252,3.850691
2015-05-04,280,3.849997
2015-05-04,308,3.849302
2015-05-04,336,3.848608
2015-05-04,672,3.840272
2015-05-04,1008,3.831936
2015-05-04,1344,3.823601
2015-05-04,1680,3.815265
2015-05-04,2016,3.806929
2015-05-04,2352,3.798594
2015-05-04,2688,3.790258
2015-05-04,3024,3.781923
2015-05-04,3360,3.773587
2015-05-05,28,3.856249
2015-05-05,56,3.855554
2015-05-05,84,3.854859
2015-05-05,112,3.854165
2015-05-05,140,3.85347
2015-05-05,168,3.852775
2015-05-05,196,3.852081
2015-05-05,224,3.851386
2015-05-05,252,3.850691
2015-05-05,280,3.849997
2015-05-05,308,3.849302
2015-05-05,336,3.848608
2015-05-05,672,3.840272
2015-05-05,1008,3.831936
2015-05-05,1344,3.823601
2015-05-05,1680,3.815265
2015-05-05,2016,3.806929
2015-05-05,2352,3.798594
2015-05-05,2688,3.790258
2015-05-05,3024,3.781923
2015-05-05,3360,3.773587
2015-05-06,28,3.856249
2015-05-06,56,3.855554
2015-05-06,84,3.854859
2015-05-06,112,3.854165
2015-05-06,140,3.85347
2015-05-06,168,3.852775
2015-05-06,196,3.852081
2015-05-06,224,3.851386
2015-05-06,252,3.850691
2015-05-06,280,3.849997
2015-05-06,308,3.849302
2015-05-06,336,3.848608
2015-05-06,672,3.840272
2015-05-06,1008,3.831936
2015-05-06,1344,3.823601
2015-05-06,1680,3.815265
2015-05-06,2016,3.806929
2015-05-06,2352,3.798594
2015-05-06,2688,3.790258
2015-05-06,3024,3.781923
2015-05-06,3360,3.773587
2015-05-07,28,3.856249
2015-05-07,56,3.855554
2015-05-07,84,3.854859
2015-05-07,112,3.854165
2015-05-07,140,3.85347
2015-05-07,168,3.852775
2015-05-07,196,3.852081
2015-05-07,224,3.851386
2015-05-07,252,3.850691
2015-05-07,280,3.849997
2015-05-07,308,3.849302
2015-05-07,336,3.848608
2015-05-07,672,3.840272
2015-05-07,1008,3.831936
2015-05-07,1344,3.823601
2015-05-07,1680,3.815265
2015-05-07,2016,3.806929
2015-05-07,2352,3.798594
2015-05-07,2688,3.790258
2015-05-07,3024,3.781923
2015-05-07,3360,3.773587
2015-05-08,28,3.856249
2015-05-08,56,3.855554
2015-05-08,84,3.854859
2015-05-08,112,3.854165
2015-05-08,140,3.85347
2015-05-08,168,3.852775
2015-05-08,196,3.852081
2015-05-08,224,3.851386
2015-05-08,252,3.850691
2015-05-08,280,3.849997
2015-05-08,308,3.849302
2015-05-08,336,3.848608
2015-05-08,672,3.840272
2015-05-08,1008,3.831936
2015-05-08,1344,3.823601
2015-05-08,1680,3.815265
2015-05-08,2016,3.806929
2015-05-08,2352,3.798594
2015-05-08,2688,3.790258
2015-05-08,3024,3.781923
2015-05-08,3360,3.773587
2015-05-11,28,3.856249
2015-05-11,56,3.855554
2015-05-11,84,3.854859
2015-05-11,112,3.854165
2015-05-11,140,3.85347
2015-05-11,168,3.852775
2015-05-11,196,3.852081
2015-05-11,224,3.851386
2015-05-11,252,3.850691
2015-05-11,280,3.849997
2015-05-11,308,3.849302
2015-05-11,336,3.848608
2015-05-11,672,3.840272
2015-05-11,1008,3.831936
2015-05-11,1344,3.823601
2015-05-11,1680,3.815265
2015-05-11,2016,3.806929
2015-05-11,2352,3.798594
2015-05-11,2688,3.790258
2015-05-11,3024,3.781923
2015-05-11,3360,3.773587
2015-05-12,28,3.856249
2015-05-12,56,3.855554
2015-05-12,84,3.854859
2015-05-12,112,3.854165
2015-05-12,140,3.85347
2015-05-12,168,3.852775
2015-05-12,196,3.852081
2015-05-12,224,3.851386
2015-05-12,252,3.850691
2015-05-12,280,3.849997
2015-05-12,308,3.849302
2015-05-12,336,3.848608
2015-05-12,672,3.840272
2015-05-12,1008,3.831936
2015-05-12,1344,3.823601
2015-05-12,1680,3.815265
2015-05-12,2016,3.806929
2015-05-12,2352,3.798594
2015-05-12,2688,3.790258
2015-05-12,3024,3.781923
2015-05-12,3360,3.773587
2015-05-13,28,3.856249
2015-05-13,56,3.855554
2015-05-13,84,3.854859
2015-05-13,112,3.854165
2015-05-13,140,3.85347
2015-05-13,168,3.852775
2015-05-13,196,3.852081
2015-05-13,224,3.851386
2015-05-13,252,3.850691
2015-05-13,280,3.849997
2015-05-13,308,3.849302
2015-05-13,336,3.848608
2015-05-13,672,3.840272
2015-05-13,1008,3.831936
2015-05-13,1344,3.823601
2015-05-13,1680,3.815265
2015-05-13,2016,3.806929
2015-05-13,2352,3.798594
2015-05-13,2688,3.790258
2015-05-13,3024,3.781923
2015-05-13,3360,3.773587
2015-05-14,28,3.856249
2015-05-14,56,3.855554
2015-05-14,84,3.854859
2015-05-14,112,3.854165
2015-05-14,140,3.85347
2015-05-14,168,3.852775
2015-05-14,196,3.852081
2015-05-14,224,3.851386
2015-05-14,252,3.850691
2015-05-14,280,3.849997
2015-05-14,308,3.849302
2015-05-14,336,3.848608
2015-05-14,672,3.840272
2015-05-14,1008,3.831936
2015-05-14,1344,3.823601
2015-05-14,1680,3.815265
2015-05-14,2016,3.806929
2015-05-14,2352,3.798594
2015-05-14,2688,3.790258
2015-05-14,3024,3.781923
2015-05-14,3360,3.773587
2015-05-15,28,3.856249
2015-05-15,56,3.855554
2015-05-15,84,3.854859
2015-05-15,112,3.854165
2015-05-15,140,3.85347
2015-05-15,168,3.852775
2015-05-15,196,3.852081
2015-05-15,224,3.851386
2015-05-15,252,3.850691
2015-05-15,280,3.849997
2015-05-15,308,3.849302
2015-05-15,336,3.848608
2015-05-15,672,3.840272
2015-05-15,1008,3.831936
2015-05-15,1344,3.823601
2015-05-15,1680,3.815265
2015-05-15,2016,3.806929
2015-05-15,2352,3.798594
2015-05-15,2688,3.790258
2015-05-15,3024,3.781923
2015-05-15,3360,3.773587
2015-05-18,28,3.856249
2015-05-18,56,3.855554
2015-05-18,84,3.854859
2015-05-18,112,3.854165
2015-05-18,140,3.85347
2015-05-18,168,3.852775
2015-05-18,196,3.852081
2015-05-18,224,3.851386
2015-05-18,252,3.850691
2015-05-18,280,3.849997
2015-05-18,308,3.849302
2015-05-18,336,3.848608
2015-05-18,672,3.840272
2015-05-18,1008,3.831936
2015-05-18,1344,3.823601
2015-05-18,1680,3.815265
2015-05-18,2016,3.806929
2015-05-18,2352,3.798594
2015-05-18,2688,3.790258
2015-05-18,3024,3.781923
2015-05-18,3360,3.773587
2015-05-19,28,3.856249
2015-05-19,56,3.855554
2015-05-19,84,3.854859
2015-05-19,112,3.854165
2015-05-19,140,3.85347
2015-05-19,168,3.852775
2015-05-19,196,3.852081
2015-05-19,224,3.851386
2015-05-19,252,3.850691
2015-05-19,280,3.849997
2015-05-19,308,3.849302
2015-05-19,336,3.848608
2015-05-19,672,3.840272
2015-05-19,1008,3.831936
2015-05-19,1344,3.823601
2015-05-19,1680,3.815265
2015-05-19,2016,3.806929
2015-05-19,2352,3.798594
2015-05-19,2688,3.790258
2015-05-19,3024,3.781923
2015-05-19,3360,3.773587
2015-05-20,28,3.856249
2015-05-20,56,3.855554
2015-05-20,84,3.854859
2015-05-20,112,3.854165
2015-05-20,140,3.85347
2015-05-20,168,3.852775
2015-05-20,196,3.852081
2015-05-20,224,3.851386
2015-05-20,252,3.850691
2015-05-20,280,3.849997
2015-05-20,308,3.849302
2015-05-20,336,3.848608
2015-05-20,672,3.840272
2015-05-20,1008,3.831936
2015-05-20,1344,3.823601
2015-05-20,1680,3.815265
2015-05-20,2016,3.806929
2015-05-20,2352,3.798594
2015-05-20,2688,3.790258
2015-05-20,3024,3.781923
2015-05-20,3360,3.773587
2015-05-21,28,3.856249
2015-05-21,56,3.855554
2015-05-21,84,3.854859
2015-05-21,112,3.854165
2015-05-21,140,3.85347
2015-05-21,168,3.852775
2015-05-21,196,3.852081
2015-05-21,224,3.851386
2015-05-21,252,3.850691
2015-05-21,280,3.849997
2015-05-21,308,3.849302
2015-05-21,336,3.848608
2015-05-21,672,3.840272
2015-05-21,1008,3.831936
2015-05-21,1344,3.823601
2015-05-21,1680,3.815265
2015-05-21,2016,3.806929
2015-05-21,2352,3.798594
2015-05-21,2688,3.790258
2015-05-21,3024,3.781923
2015-05-21,3360,3.773587
2015-05-22,28,3.856249
2015-05-22,56,3.855554
2015-05-22,84,3.854859
2015-05-22,112,3.854165
2015-05-22,140,3.85347
2015-05-22,168,3.852775
2015-05-22,196,3.852081
2015-05-22,224,3.851386
2015-05-22,252,3.850691
2015-05-22,280,3.849997
2015-05-22,308,3.849302
2015-05-22,336,3.848608
2015-05-22,672,3.840272
2015-05-22,1008,3.831936
2015-05-22,1344,3.823601
2015-05-22,1680,3.815265
2015-05-22,2016,3.806929
2015-05-22,2352,3.798594
2015-05-22,2688,3.790258
2015-05-22,3024,3.781923
2015-05-22,3360,3.773587
2015-05-25,28,3.856249
2015-05-25,56,3.855554
2015-05-25,84,3.854859
2015-05-25,112,3.854165
2015-05-25,140,3.85347
2015-05-25,168,3.852775
2015-05-25,196,3.852081
2015-05-25,224,3.851386
2015-05-25,252,3.850691
2015-05-25,280,3.849997
2015-05-25,308,3.849302
2015-05-25,336,3.848608
2015-05-25,672,3.840272
2015-05-25,1008,3.831936
2015-05-25,1344,3.823601
2015-05-25,1680,3.815265
2015-05-25,2016,3.806929
2015-05-25,2352,3.798594
2015-05-25,2688,3.790258
2015-05-25,3024,3.781923
2015-05-25,3360,3.773587
2015-05-26,28,3.856249
2015-05-26,56,3.855554
2015-05-26,84,3.854859
2015-05-26,112,3.854165
2015-05-26,140,3.85347
2015-05-26,168,3.852775
2015-05-26,196,3.852081
2015-05-26,224,3.851386
2015-05-26,252,3.850691
2015-05-26,280,3.849997
2015-05-26,308,3.849302
2015-05-26,336,3.848608
2015-05-26,672,3.840272
2015-05-26,1008,3.831936
2015-05-26,1344,3.823601
2015-05-26,1680,3.815265
2015-05-26,2016,3.806929
2015-05-26,2352,3.798594
2015-05-26,2688,3.790258
2015-05-26,3024,3.781923
2015-05-26,3360,3.773587
2015-05-27,28,3.856249
2015-05-27,56,3.855554
2015-05-27,84,3.854859
2015-05-27,112,3.854165
2015-05-27,140,3.85347
2015-05-27,168,3.852775
2015-05-27,196,3.852081
2015-05-27,224,3.851386
2015-05-27,252,3.850691
2015-05-27,280,3.849997
2015-05-27,308,3.849302
2015-05-27,336,3.848608
2015-05-27,672,3.840272
2015-05-27,1008,3.831936
2015-05-27,1344,3.823601
2015-05-27,1680,3.815265
2015-05-27,2016,3.806929
2015-05-27,2352,3.798594
2015-05-27,2688,3.790258
2015-05-27,3024,3.781923
2015-05-27,3360,3.773587
2015-05-28,28,3.856249
2015-05-28,56,3.855554
2015-05-28,84,3.854859
2015-05-28,112,3.854165
2015-05-28,140,3.85347
2015-05-28,168,3.852775
2015-05-28,196,3.852081
2015-05-28,224,3.851386
2015-05-28,252,3.850691
2015-05-28,280,3.849997
2015-05-28,308,3.849302
2015-05-28,336,3.848608
2015-05-28,672,3.840272
2015-05-28,1008,3.831936
2015-05-28,1344,3.823601
2015-05-28,1680,3.815265
2015-05-28,2016,3.806929
2015-05-28,2352,3.798594
2015-05-28,2688,3.790258
2015-05-28,3024,3.781923
2015-05-28,3360,3.773587
2015-05-29,28,3.856249
2015-05-29,56,3.855554
2015-05-29,84,3.854859
2015-05-29,112,3.854165
2015-05-29,140,3.85347
2015-05-29,168,3.852775
2015-05-29,196,3.852081
2015-05-29,224,3.851386
2015-05-29,252,3.850691
2015-05-29,280,3.849997
2015-05-29,308,3.849302
2015-05-29,336,3.848608
2015-05-29,672,3.840272
2015-05-29,1008,3.831936
2015-05-29,1344,3.823601
2015-05-29,1680,3.815265
2015-05-29,2016,3.806929
2015-05-29,2352,3.798594
2015-05-29,2688,3.790258
2015-05-29,3024,3.781923
2015-05-29,3360,3.773587
2015-06-01,28,3.856249
2015-06-01,56,3.855554
2015-06-01,84,3.854859
2015-06-01,112,3.854165
2015-06-01,140,3.85347
2015-06-01,168,3.852775
2015-06-01,196,3.852081
2015-06-01,224,3.851386
2015-06-01,252,3.850691
2015-06-01,280,3.849997
2015-06-01,308,3.849302
2015-06-01,336,3.848608
2015-06-01,672,3.840272
2015-06-01,1008,3.831936
2015-06-01,1344,3.823601
2015-06-01,1680,3.815265
2015-06-01,2016,3.806929
2015-06-01,2352,3.798594
2015-06-01,2688,3.790258
2015-06-01,3024,3.781923
2015-06-01,3360,3.773587
2015-06-02,28,3.856249
2015-06-02,56,3.855554
2015-06-02,84,3.854859
2015-06-02,112,3.854165
2015-06-02,140,3.85347
2015-06-02,168,3.852775
2015-06-02,196,3.852081
2015-06-02,224,3.851386
2015-06-02,252,3.850691
2015-06-02,280,3.849997
2015-06-02,308,3.849302
2015-06-02,336,3.848608
2015-06-02,672,3.840272
2015-06-02,1008,3.831936
2015-06-02,1344,3.823601
2015-06-02,1680,3.815265
2015-06-02,2016,3.806929
2015-06-02,2352,3.798594
2015-06-02,2688,3.790258
2015-06-02,3024,3.781923
2015-06-02,3360,3.773587
2015-06-03,28,3.856249
2015-06-03,56,3.855554
2015-06-03,84,3.854859
2015-06-03,112,3.854165
2015-06-03,140,3.85347
2015-06-03,168,3.852775
2015-06-03,196,3.852081
2015-06-03,224,3.851386
2015-06-03,252,3.850691
2015-06-03,280,3.849997
2015-06-03,308,3.849302
2015-06-03,336,3.848608
2015-06-03,672,3.840272
2015-06-03,1008,3.831936
2015-06-03,1344,3.823601
2015-06-03,1680,3.815265
2015-06-03,2016,3.806929
2015-06-03,2352,3.798594
2015-06-03,2688,3.790258
2015-06-03,3024,3.781923
2015-06-03,3360,3.773587
2015-06-04,28,3.856249
2015-06-04,56,3.855554
2015-06-04,84,3.854859
2015-06-04,112,3.854165
2015-06-04,140,3.85347
2015-06-04,168,3.852775
2015-06-04,196,3.852081
2015-06-04,224,3.851386
2015-06-04,252,3.850691
2015-06-04,280,3.849997
2015-06-04,308,3.849302
2015-06-04,336,3.848608
2015-06-04,672,3.840272
2015-06-04,1008,3.831936
2015-06-04,1344,3.823601
2015-06-04,1680,3.815265
2015-06-04,2016,3.806929
2015-06-04,2352,3.798594
2015-06-04,2688,3.790258
2015-06-04,3024,3.781923
2015-06-04,3360,3.773587
2015-06-05,28,3.856249
2015-06-05,56,3.855554
2015-06-05,84,3.854859
2015-06-05,112,3.854165
2015-06-05,140,3.85347
2015-06-05,168,3.852775
2015-06-05,196,3.852081
2015-06-05,224,3.851386
2015-06-05,252,3.850691
2015-06-05,280,3.849997
2015-06-05,308,3.849302
2015-06-05,336,3.848608
2015-06-05,672,3.840272
2015-06-05,1008,3.831936
2015-06-05,1344,3.823601
2015-06-05,1680,3.815265
2015-06-05,2016,3.806929
2015-06-05,2352,3.798594
2015-06-05,2688,3.790258
2015-06-05,3024,3.781923
2015-06-05,3360,3.773587
2015-06-08,28,3.856249
2015-06-08,56,3.855554
2015-06-08,84,3.854859
2015-06-08,112,3.854165
2015-06-08,140,3.85347
2015-06-08,168,3.852775
2015-06-08,196,3.852081
2015-06-08,224,3.851386
2015-06-08,252,3.850691
2015-06-08,280,3.849997
2015-06-08,308,3.849302
2015-06-08,336,3.848608
2015-06-08,672,3.840272
2015-06-08,1008,3.831936
2015-06-08,1344,3.823601
2015-06-08,1680,3.815265
2015-06-08,2016,3.806929
2015-06-08,2352,3.798594
2015-06-08,2688,3.790258
2015-06-08,3024,3.781923
2015-06-08,3360,3.773587
2015-06-09,28,3.856249
2015-06-09,56,3.855554
2015-06-09,84,3.854859
2015-06-09,112,3.854165
2015-06-09,140,3.85347
2015-06-09,168,3.852775
2015-06-09,196,3.852081
2015-06-09,224,3.851386
2015-06-09,252,3.850691
2015-06-09,280,3.849997
2015-06-09,308,3.849302
2015-06-09,336,3.848608
2015-06-09,672,3.840272
2015-06-09,1008,3.831936
2015-06-09,1344,3.823601
2015-06-09,1680,3.815265
2015-06-09,2016,3.806929
2015-06-09,2352,3.798594
2015-06-09,2688,3.790258
2015-06-09,3024,3.781923
2015-06-09,3360,3.773587
2015-06-10,28,3.856249
2015-06-10,56,3.855554
2015-06-10,84,3.854859
2015-06-10,112,3.854165
2015-06-10,140,3.85347
2015-06-10,168,3.852775
2015-06-10,196,3.852081
2015-06-10,224,3.851386
2015-06-10,252,3.850691
2015-06-10,280,3.849997
2015-06-10,308,3.849302
2015-06-10,336,3.848608
2015-06-10,672,3.840272
2015-06-10,1008,3.831936
2015-06-10,1344,3.823601
2015-06-10,1680,3.815265
2015-06-10,2016,3.806929
2015-06-10,2352,3.798594
2015-06-10,2688,3.790258
2015-06-10,3024,3.781923
2015-06-10,3360,3.773587
2015-06-11,28,3.856249
2015-06-11,56,3.855554
2015-06-11,84,3.854859
2015-06-11,112,3.854165
2015-06-11,140,3.85347
2015-06-11,168,3.852775
2015-06-11,196,3.852081
2015-06-11,224,3.851386
2015-06-11,252,3.850691
2015-06-11,280,3.849997
2015-06-11,308,3.849302
2015-06-11,336,3.848608
2015-06-11,672,3.840272
2015-06-11,1008,3.831936
2015-06-11,1344,3.823601
2015-06-11,1680,3.815265
2015-06-11,2016,3.806929
2015-06-11,2352,3.798594
2015-06-11,2688,3.790258
2015-06-11,3024,3.781923
2015-06-11,3360,3.773587
2015-06-12,28,3.856249
2015-06-12,56,3.855554
2015-06-12,84,3.854859
2015-06-12,112,3.854165
2015-06-12,140,3.85347
2015-06-12,168,3.852775
2015-06-12,196,3.852081
2015-06-12,224,3.851386
2015-06-12,252,3.850691
2015-06-12,280,3.849997
2015-06-12,308,3.849302
2015-06-12,336,3.848608
2015-06-12,672,3.840272
2015-06-12,1008,3.831936
2015-06-12,1344,3.823601
2015-06-12,1680,3.815265
2015-06-12,2016,3.806929
2015-06-12,2352,3.798594
2015-06-12,2688,3.790258
2015-06-12,3024,3.781923
2015-06-12,3360,3.773587
2015-06-15,28,3.856249
2015-06-15,56,3.855554
2015-06-15,84,3.854859
2015-06-15,112,3.854165
2015-06-15,140,3.85347
2015-06-15,168,3.852775
2015-06-15,196,3.852081
2015-06-15,224,3.851386
2015-06-15,252,3.850691
2015-06-15,280,3.849997
2015-06-15,308,3.849302
2015-06-15,336,3.848608
2015-06-15,672,3.840272
2015-06-15,1008,3.831936
2015-06-15,1344,3.823601
2015-06-15,1680,3.815265
2015-06-15,2016,3.806929
2015-06-15,2352,3.798594
2015-06-15,2688,3.790258
2015-06-15,3024,3.781923
2015-06-15,3360,3.773587
2015-06-16,28,3.856249
2015-06-16,56,3.855554
2015-06-16,84,3.854859
2015-06-16,112,3.854165
2015-06-16,140,3.85347
2015-06-16,168,3.852775
2015-06-16,196,3.852081
2015-06-16,224,3.851386
2015-06-16,252,3.850691
2015-06-16,280,3.849997
2015-06-16,308,3.849302
2015-06-16,336,3.848608
2015-06-16,672,3.840272
2015-06-16,1008,3.831936
2015-06-16,1344,3.823601
2015-06-16,1680,3.815265
2015-06-16,2016,3.806929
2015-06-16,2352,3.798594
2015-06-16,2688,3.790258
2015-06-16,3024,3.781923
2015-06-16,3360,3.773587
2015-06-17,28,3.856249
2015-06-17,56,3.855554
2015-06-17,84,3.854859
2015-06-17,112,3.854165
2015-06-17,140,3.85347
2015-06-17,168,3.852775
2015-06-17,196,3.852081
2015-06-17,224,3.851386
2015-06-17,252,3.850691
2015-06-17,280,3.849997
2015-06-17,308,3.849302
2015-06-17,336,3.848608
2015-06-17,672,3.840272
2015-06-17,1008,3.831936
2015-06-17,1344,3.823601
2015-06-17,1680,3.815265
2015-06-17,2016,3.806929
2015-06-17,2352,3.798594
2015-06-17,2688,3.790258
2015-06-17,3024,3.781923
2015-06-17,3360,3.773587
2015-06-18,28,3.856249
2015-06-18,56,3.855554
2015-06-18,84,3.854859
2015-06-18,112,3.854165
2015-06-18,140,3.85347
2015-06-18,168,3.852775
2015-06-18,196,3.852081
2015-06-18,224,3.851386
2015-06-18,252,3.850691
2015-06-18,280,3.849997
2015-06-18,308,3.849302
2015-06-18,336,3.848608
2015-06-18,672,3.840272
2015-06-18,1008,3.831936
2015-06-18,1344,3.823601
2015-06-18,1680,3.815265
2015-06-18,2016,3.806929
2015-06-18,2352,3.798594
2015-06-18,2688,3.790258
2015-06-18,3024,3.781923
2015-06-18,3360,3.773587
2015-06-19,28,3.856249
2015-06-19,56,3.855554
2015-06-19,84,3.854859
2015-06-19,112,3.854165
2015-06-19,140,3.85347
2015-06-19,168,3.852775
2015-06-19,196,3.852081
2015-06-19,224,3.851386
2015-06-19,252,3.850691
2015-06-19,280,3.849997
2015-06-19,308,3.849302
2015-06-19,336,3.848608
2015-06-19,672,3.840272
2015-06-19,1008,3.831936
2015-06-19,1344,3.823601
2015-06-19,1680,3.815265
2015-06-19,2016,3.806929
2015-06-19,2352,3.798594
2015-06-19,2688,3.790258
2015-06-19,3024,3.781923
2015-06-19,3360,3.773587
2015-06-22,28,3.856249
2015-06-22,56,3.855554
2015-06-22,84,3.854859
2015-06-22,112,3.854165
2015-06-22,140,3.85347
2015-06-22,168,3.852775
2015-06-22,196,3.852081
2015-06-22,224,3.851386
2015-06-22,252,3.850691
2015-06-22,280,3.849997
2015-06-22,308,3.849302
2015-06-22,336,3.848608
2015-06-22,672,3.840272
2015-06-22,1008,3.831936
2015-06-22,1344,3.823601
2015-06-22,1680,3.815265
2015-06-22,2016,3.806929
2015-06-22,2352,3.798594
2015-06-22,2688,3.790258
2015-06-22,3024,3.781923
2015-06-22,3360,3.773587
2015-06-23,28,3.856249
2015-06-23,56,3.855554
2015-06-23,84,3.854859
2015-06-23,112,3.854165
2015-06-23,140,3.85347
2015-06-23,168,3.852775
2015-06-23,196,3.852081
2015-06-23,224,3.851386
2015-06-23,252,3.850691
2015-06-23,280,3.849997
2015-06-23,308,3.849302
2015-06-23,336,3.848608
2015-06-23,672,3.840272
2015-06-23,1008,3.831936
2015-06-23,1344,3.823601
2015-06-23,1680,3.815265
2015-06-23,2016,3.806929
2015-06-23,2352,3.798594
2015-06-23,2688,3.790258
2015-06-23,3024,3.781923
2015-06-23,3360,3.773587
2015-06-24,28,3.856249
2015-06-24,56,3.855554
2015-06-24,84,3.854859
2015-06-24,112,3.854165
2015-06-24,140,3.85347
2015-06-24,168,3.852775
2015-06-24,196,3.852081
2015-06-24,224,3.851386
2015-06-24,252,3.850691
2015-06-24,280,3.849997
2015-06-24,308,3.849302
2015-06-24,336,3.848608
2015-06-24,672,3.840272
2015-06-24,1008,3.831936
2015-06-24,1344,3.823601
2015-06-24,1680,3.815265
2015-06-24,2016,3.806929
2015-06-24,2352,3.798594
2015-06-24,2688,3.790258
2015-06-24,3024,3.781923
2015-06-24,3360,3.773587
2015-06-25,28,3.856249
2015-06-25,56,3.855554
2015-06-25,84,3.854859
2015-06-25,112,3.854165
2015-06-25,140,3.85347
2015-06-25,168,3.852775
2015-06-25,196,3.852081
2015-06-25,224,3.851386
2015-06-25,252,3.850691
2015-06-25,280,3.849997
2015-06-25,308,3.849302
2015-06-25,336,3.848608
2015-06-25,672,3.840272
2015-06-25,1008,3.831936
2015-06-25,1344,3.823601
2015-06-25,1680,3.815265
2015-06-25,2016,3.806929
2015-06-25,2352,3.798594
2015-06-25,2688,3.790258
2015-06-25,3024,3.781923
2015-06-25,3360,3.773587
2015-06-26,28,3.856249
2015-06-26,56,3.855554
2015-06-26,84,3.854859
2015-06-26,112,3.854165
2015-06-26,140,3.85347
2015-06-26,168,3.852775
2015-06-26,196,3.852081
2015-06-26,224,3.851386
2015-06-26,252,3.850691
2015-06-26,280,3.849997
2015-06-26,308,3.849302
2015-06-26,336,3.848608
2015-06-26,672,3.840272
2015-06-26,1008,3.831936
2015-06-26,1344,3.823601
2015-06-26,1680,3.815265
2015-06-26,2016,3.806929
2015-06-26,2352,3.798594
2015-06-26,2688,3.790258
2015-06-26,3024,3.781923
2015-06-26,3360,3.773587
2015-06-29,28,3.856249
2015-06-29,56,3.855554
2015-06-29,84,3.854859
2015-06-29,112,3.854165
2015-06-29,140,3.85347
2015-06-29,168,3.852775
2015-06-29,196,3.852081
2015-06-29,224,3.851386
2015-06-29,252,3.850691
2015-06-29,280,3.849997
2015-06-29,308,3.849302
2015-06-29,336,3.848608
2015-06-29,672,3.840272
2015-06-29,1008,3.831936
2015-06-29,1344,3.823601
2015-06-29,1680,3.815265
2015-06-29,2016,3.806929
2015-06-29,2352,3.798594
2015-06-29,2688,3.790258
2015-06-29,3024,3.781923
2015-06-29,3360,3.773587
2015-06-30,28,3.856249
2015-06-30,56,3.855554
2015-06-30,84,3.854859
2015-06-30,112,3.854165
2015-06-30,140,3.85347
2015-06-30,168,3.852775
2015-06-30,196,3.852081
2015-06-30,224,3.851386
2015-06-30,252,3.850691
2015-06-30,280,3.849997
2015-06-30,308,3.849302
2015-06-30,336,3.848608
2015-06-30,672,3.840272
2015-06-30,1008,3.831936
2015-06-30,1344,3.823601
2015-06-30,1680,3.815265
2015-06-30,2016,3.806929
2015-06-30,2352,3.798594
2015-06-30,2688,3.790258
2015-06-30,3024,3.781923
2015-06-30,3360,3.773587
2015-07-01,28,3.856249
2015-07-01,56,3.855554
2015-07-01,84,3.854859
2015-07-01,112,3.854165
2015-07-01,140,3.85347
2015-07-01,168,3.852775
2015-07-01,196,3.852081
2015-07-01,224,3.851386
2015-07-01,252,3.850691
2015-07-01,280,3.849997
2015-07-01,308,3.849302
2015-07-01,336,3.848608
2015-07-01,672,3.840272
2015-07-01,1008,3.831936
2015-07-01,1344,3.823601
2015-07-01,1680,3.815265
2015-07-01,2016,3.806929
2015-07-01,2352,3.798594
2015-07-01,2688,3.790258
2015-07-01,3024,3.781923
2015-07-01,3360,3.773587
2015-07-02,28,3.856249
2015-07-02,56,3.855554
2015-07-02,84,3.854859
2015-07-02,112,3.854165
2015-07-02,140,3.85347
2015-07-02,168,3.852775
2015-07-02,196,3.852081
2015-07-02,224,3.851386
2015-07-02,252,3.850691
2015-07-02,280,3.849997
2015-07-02,308,3.849302
2015-07-02,336,3.848608
2015-07-02,672,3.840272
2015-07-02,1008,3.831936
2015-07-02,1344,3.823601
2015-07-02,1680,3.815265
2015-07-02,2016,3.806929
2015-07-02,2352,3.798594
2015-07-02,2688,3.790258
2015-07-02,3024,3.781923
2015-07-02,3360,3.773587
2015-07-03,28,3.856249
2015-07-03,56,3.855554
2015-07-03,84,3.854859
2015-07-03,112,3.854165
2015-07-03,140,3.85347
2015-07-03,168,3.852775
2015-07-03,196,3.852081
2015-07-03,224,3.851386
2015-07-03,252,3.850691
2015-07-03,280,3.849997
2015-07-03,308,3.849302
2015-07-03,336,3.848608
2015-07-03,672,3.840272
2015-07-03,1008,3.831936
2015-07-03,1344,3.823601
2015-07-03,1680,3.815265
2015-07-03,2016,3.806929
2015-07-03,2352,3.798594
2015-07-03,2688,3.790258
2015-07-03,3024,3.781923
2015-07-03,3360,3.773587
2015-07-06,28,3.856249
2015-07-06,56,3.855554
2015-07-06,84,3.854859
2015-07-06,112,3.854165
2015-07-06,140,3.85347
2015-07-06,168,3.852775
2015-07-06,196,3.852081
2015-07-06,224,3.851386
2015-07-06,252,3.850691
2015-07-06,280,3.849997
2015-07-06,308,3.849302
2015-07-06,336,3.848608
2015-07-06,672,3.840272
2015-07-06,1008,3.831936
2015-07-06,1344,3.823601
2015-07-06,1680,3.815265
2015-07-06,2016,3.806929
2015-07-06,2352,3.798594
2015-07-06,2688,3.790258
